time,consumption_mwh,temp_c,wind_ms,solar_wm2,price_eur_mwh
2022-10-12 18:00:00+00:00,36604.1,11.03,7.87,0.0,184.41
2022-10-12 19:00:00+00:00,35528.1,10.7,7.49,0.0,175.69
2022-10-12 20:00:00+00:00,33615.6,10.02,8.32,0.0,157.32
2022-10-12 21:00:00+00:00,31240.2,9.5,7.63,0.0,153.73
2022-10-12 22:00:00+00:00,29582.3,8.44,9.39,0.0,149.57
2022-10-12 23:00:00+00:00,27256.6,8.58,9.13,0.0,111.6
2022-10-13 00:00:00+00:00,26587.9,7.78,9.14,0.0,121.82
2022-10-13 01:00:00+00:00,24871.5,8.38,10.24,0.0,108.5
2022-10-13 02:00:00+00:00,24070.1,7.59,10.21,0.0,100.14
2022-10-13 03:00:00+00:00,23500.0,7.93,10.98,0.0,96.8
2022-10-13 04:00:00+00:00,24736.2,7.98,9.26,0.0,103.72
2022-10-13 05:00:00+00:00,25256.6,8.07,8.8,0.0,114.91
2022-10-13 06:00:00+00:00,27788.5,8.92,9.02,0.0,125.22
2022-10-13 07:00:00+00:00,30923.1,9.34,9.76,52.7,122.13
2022-10-13 08:00:00+00:00,32835.2,8.45,10.23,103.6,129.85
2022-10-13 09:00:00+00:00,33479.7,7.43,10.59,175.8,147.48
2022-10-13 10:00:00+00:00,32271.0,9.06,11.24,227.9,117.82
2022-10-13 11:00:00+00:00,32061.3,10.58,11.4,262.5,114.55
2022-10-13 12:00:00+00:00,30500.5,12.38,9.51,203.4,130.57
2022-10-13 13:00:00+00:00,28538.8,12.85,10.51,195.1,105.09
2022-10-13 14:00:00+00:00,28864.9,12.38,9.68,179.5,120.98
2022-10-13 15:00:00+00:00,28822.4,12.25,9.79,210.3,109.72
2022-10-13 16:00:00+00:00,30893.0,12.19,9.79,145.1,117.58
2022-10-13 17:00:00+00:00,33266.4,11.32,9.69,60.7,158.91
2022-10-13 18:00:00+00:00,34009.8,11.88,8.69,0.0,154.72
2022-10-13 19:00:00+00:00,32566.5,12.63,7.09,0.0,175.55
2022-10-13 20:00:00+00:00,31002.5,12.17,6.3,0.0,163.52
2022-10-13 21:00:00+00:00,29981.0,11.36,6.98,0.0,142.76
2022-10-13 22:00:00+00:00,28196.1,9.77,5.85,0.0,149.31
2022-10-13 23:00:00+00:00,26378.9,9.97,5.22,0.0,131.21
2022-10-14 00:00:00+00:00,25352.9,9.23,5.64,0.0,119.8
2022-10-14 01:00:00+00:00,24848.7,8.55,4.9,0.0,130.49
2022-10-14 02:00:00+00:00,23687.2,8.51,4.58,0.0,130.91
2022-10-14 03:00:00+00:00,23424.1,8.02,4.77,0.0,123.31
2022-10-14 04:00:00+00:00,23738.0,8.19,5.1,0.0,113.25
2022-10-14 05:00:00+00:00,24817.1,7.6,4.38,0.0,117.51
2022-10-14 06:00:00+00:00,27547.0,8.73,4.62,0.0,144.29
2022-10-14 07:00:00+00:00,30464.4,9.27,5.05,36.2,147.67
2022-10-14 08:00:00+00:00,31134.5,10.67,4.15,60.3,164.75
2022-10-14 09:00:00+00:00,31757.0,11.29,4.46,209.3,156.71
2022-10-14 10:00:00+00:00,32117.0,11.96,4.03,197.9,169.49
2022-10-14 11:00:00+00:00,31405.3,11.93,4.27,188.8,163.87
2022-10-14 12:00:00+00:00,31295.5,13.0,4.97,225.5,160.14
2022-10-14 13:00:00+00:00,30702.0,12.93,4.94,230.4,146.41
2022-10-14 14:00:00+00:00,30359.8,12.94,5.76,179.6,139.75
2022-10-14 15:00:00+00:00,31034.7,13.05,6.44,167.1,149.42
2022-10-14 16:00:00+00:00,32729.0,13.02,7.17,122.7,158.63
2022-10-14 17:00:00+00:00,35622.7,11.71,7.48,39.1,179.9
2022-10-14 18:00:00+00:00,36603.1,11.12,8.32,0.0,199.38
2022-10-14 19:00:00+00:00,34200.6,11.02,8.55,0.0,171.23
2022-10-14 20:00:00+00:00,32673.4,10.09,7.17,0.0,174.7
2022-10-14 21:00:00+00:00,31013.2,9.21,6.54,0.0,-11.27
2022-10-14 22:00:00+00:00,28658.1,8.56,6.4,0.0,133.18
2022-10-14 23:00:00+00:00,26014.1,7.79,6.36,0.0,119.5
2022-10-15 00:00:00+00:00,23643.9,6.44,6.67,0.0,111.48
2022-10-15 01:00:00+00:00,22362.4,5.99,6.06,0.0,105.52
2022-10-15 02:00:00+00:00,21309.8,6.33,7.68,0.0,94.52
2022-10-15 03:00:00+00:00,20977.4,5.63,7.56,0.0,107.02
2022-10-15 04:00:00+00:00,20734.5,5.55,7.53,0.0,88.32
2022-10-15 05:00:00+00:00,22748.0,5.07,6.98,0.0,109.1
2022-10-15 06:00:00+00:00,26081.8,6.19,6.19,0.0,129.25
2022-10-15 07:00:00+00:00,28610.9,6.81,6.14,64.0,150.17
2022-10-15 08:00:00+00:00,30751.4,7.07,6.2,102.2,155.46
2022-10-15 09:00:00+00:00,30951.7,7.97,6.17,133.0,147.71
2022-10-15 10:00:00+00:00,31026.5,8.09,7.51,197.6,146.4
2022-10-15 11:00:00+00:00,30597.2,8.28,7.38,186.3,141.78
2022-10-15 12:00:00+00:00,30691.4,8.13,7.3,220.3,142.9
2022-10-15 13:00:00+00:00,29479.2,8.09,7.92,247.9,122.07
2022-10-15 14:00:00+00:00,28789.6,9.34,7.74,119.5,134.34
2022-10-15 15:00:00+00:00,29711.1,9.11,8.13,168.8,125.31
2022-10-15 16:00:00+00:00,31630.9,9.41,7.07,63.0,142.24
2022-10-15 17:00:00+00:00,34312.0,8.72,6.07,63.4,169.26
2022-10-15 18:00:00+00:00,35085.5,8.82,6.21,0.0,188.4
2022-10-15 19:00:00+00:00,33739.1,7.68,6.07,0.0,180.29
2022-10-15 20:00:00+00:00,31642.0,7.1,5.49,0.0,158.66
2022-10-15 21:00:00+00:00,29066.8,6.47,5.66,0.0,162.9
2022-10-15 22:00:00+00:00,26743.0,7.2,5.89,0.0,124.0
2022-10-15 23:00:00+00:00,25720.3,6.92,5.39,0.0,132.13
2022-10-16 00:00:00+00:00,24979.0,5.86,5.06,0.0,123.65
2022-10-16 01:00:00+00:00,23699.9,5.85,5.33,0.0,120.61
2022-10-16 02:00:00+00:00,22905.9,6.88,4.61,0.0,105.23
2022-10-16 03:00:00+00:00,21948.7,5.81,4.26,0.0,97.23
2022-10-16 04:00:00+00:00,22261.4,5.44,4.82,0.0,106.68
2022-10-16 05:00:00+00:00,23476.0,5.65,4.91,0.0,126.35
2022-10-16 06:00:00+00:00,25109.9,5.93,4.64,0.0,132.67
2022-10-16 07:00:00+00:00,28239.7,6.41,4.05,47.1,135.8
2022-10-16 08:00:00+00:00,29383.0,6.41,3.4,127.7,163.55
2022-10-16 09:00:00+00:00,29955.4,8.11,3.48,145.3,157.83
2022-10-16 10:00:00+00:00,30249.6,8.09,5.24,226.3,-17.19
2022-10-16 11:00:00+00:00,29731.3,8.78,5.77,121.2,140.24
2022-10-16 12:00:00+00:00,29387.5,10.11,4.79,163.7,125.85
2022-10-16 13:00:00+00:00,28683.2,10.62,5.45,203.0,148.01
2022-10-16 14:00:00+00:00,28692.3,10.4,4.94,117.2,140.42
2022-10-16 15:00:00+00:00,29323.9,9.76,5.04,139.4,153.67
2022-10-16 16:00:00+00:00,30736.8,9.62,4.68,58.7,156.17
2022-10-16 17:00:00+00:00,34125.5,8.96,6.37,52.0,172.58
2022-10-16 18:00:00+00:00,35565.0,8.72,5.52,0.0,172.37
2022-10-16 19:00:00+00:00,34571.5,7.36,5.84,0.0,172.66
2022-10-16 20:00:00+00:00,32380.3,7.25,5.36,0.0,185.18
2022-10-16 21:00:00+00:00,30671.9,6.65,6.02,0.0,165.27
2022-10-16 22:00:00+00:00,28845.4,6.08,6.3,0.0,155.91
2022-10-16 23:00:00+00:00,27533.7,6.32,7.31,0.0,135.56
2022-10-17 00:00:00+00:00,28258.7,5.36,7.86,0.0,134.6
2022-10-17 01:00:00+00:00,27581.9,4.52,7.27,0.0,140.72
2022-10-17 02:00:00+00:00,26842.5,3.97,9.54,0.0,123.64
2022-10-17 03:00:00+00:00,25628.8,3.85,9.85,0.0,108.56
2022-10-17 04:00:00+00:00,26207.7,3.98,9.28,0.0,113.05
2022-10-17 05:00:00+00:00,27997.5,3.87,9.32,0.0,132.14
2022-10-17 06:00:00+00:00,30855.1,3.24,9.7,0.0,127.3
2022-10-17 07:00:00+00:00,33354.6,3.66,10.03,68.5,142.94
2022-10-17 08:00:00+00:00,34721.7,4.74,10.26,89.2,137.42
2022-10-17 09:00:00+00:00,35068.3,5.73,10.86,185.1,133.81
2022-10-17 10:00:00+00:00,34493.8,7.35,11.34,144.9,142.24
2022-10-17 11:00:00+00:00,33764.2,9.34,10.46,259.5,140.0
2022-10-17 12:00:00+00:00,33165.7,10.48,11.94,163.6,145.84
2022-10-17 13:00:00+00:00,31474.4,11.83,13.23,146.4,110.56
2022-10-17 14:00:00+00:00,30688.6,12.61,13.55,202.2,97.21
2022-10-17 15:00:00+00:00,30167.3,13.74,13.25,189.0,99.92
2022-10-17 16:00:00+00:00,31581.2,14.72,12.98,120.7,117.92
2022-10-17 17:00:00+00:00,32976.6,14.94,12.43,61.3,149.14
2022-10-17 18:00:00+00:00,34894.5,14.81,12.0,0.0,149.4
2022-10-17 19:00:00+00:00,33266.7,13.98,10.04,0.0,139.18
2022-10-17 20:00:00+00:00,31246.5,13.15,11.09,0.0,136.21
2022-10-17 21:00:00+00:00,29627.9,12.1,11.81,0.0,119.6
2022-10-17 22:00:00+00:00,26814.2,11.63,10.25,0.0,109.86
2022-10-17 23:00:00+00:00,25477.3,10.39,10.79,0.0,96.65
2022-10-18 00:00:00+00:00,24855.1,9.46,10.59,0.0,117.35
2022-10-18 01:00:00+00:00,25238.7,7.51,10.26,0.0,95.69
2022-10-18 02:00:00+00:00,24361.6,8.24,10.48,0.0,78.91
2022-10-18 03:00:00+00:00,23918.2,7.96,8.94,0.0,93.89
2022-10-18 04:00:00+00:00,23566.8,8.3,8.84,0.0,93.44
2022-10-18 05:00:00+00:00,25387.9,9.43,8.81,0.0,96.76
2022-10-18 06:00:00+00:00,27477.2,10.01,8.78,0.0,120.2
2022-10-18 07:00:00+00:00,29872.0,11.43,7.62,66.9,154.02
2022-10-18 08:00:00+00:00,31008.7,11.31,7.94,128.1,266.33
2022-10-18 09:00:00+00:00,31080.9,13.46,8.72,150.3,119.31
2022-10-18 10:00:00+00:00,30309.3,14.77,8.95,151.9,134.62
2022-10-18 11:00:00+00:00,30632.5,15.49,8.68,247.7,121.67
2022-10-18 12:00:00+00:00,30447.0,16.84,10.7,190.5,111.96
2022-10-18 13:00:00+00:00,29786.0,16.47,9.79,136.6,131.38
2022-10-18 14:00:00+00:00,28785.6,16.47,10.25,144.6,105.93
2022-10-18 15:00:00+00:00,29076.4,17.32,10.28,120.1,99.16
2022-10-18 16:00:00+00:00,30817.0,15.96,11.69,102.8,126.89
2022-10-18 17:00:00+00:00,33321.0,15.9,11.76,45.6,137.05
2022-10-18 18:00:00+00:00,33362.3,15.63,11.99,0.0,138.78
2022-10-18 19:00:00+00:00,31652.6,16.08,12.14,0.0,109.37
2022-10-18 20:00:00+00:00,29852.6,14.26,11.05,0.0,113.9
2022-10-18 21:00:00+00:00,28186.5,14.34,10.17,0.0,116.67
2022-10-18 22:00:00+00:00,25538.4,13.08,9.8,0.0,94.13
2022-10-18 23:00:00+00:00,25074.2,11.97,10.4,0.0,108.25
2022-10-19 00:00:00+00:00,25150.4,10.36,10.42,0.0,98.43
2022-10-19 01:00:00+00:00,23939.5,9.15,10.08,0.0,91.19
2022-10-19 02:00:00+00:00,24566.1,9.02,11.0,0.0,102.12
2022-10-19 03:00:00+00:00,24525.5,8.18,9.25,0.0,95.74
2022-10-19 04:00:00+00:00,24432.0,8.68,8.13,0.0,110.94
2022-10-19 05:00:00+00:00,25845.2,8.52,6.12,0.0,126.4
2022-10-19 06:00:00+00:00,28401.4,8.23,7.11,0.0,144.78
2022-10-19 07:00:00+00:00,31193.6,8.51,7.03,61.0,153.55
2022-10-19 08:00:00+00:00,32025.4,9.42,7.78,93.6,153.99
2022-10-19 09:00:00+00:00,32194.8,10.01,7.66,79.1,145.35
2022-10-19 10:00:00+00:00,32089.7,10.8,8.42,214.0,130.35
2022-10-19 11:00:00+00:00,31729.9,11.93,8.25,195.5,135.13
2022-10-19 12:00:00+00:00,31524.2,13.17,8.51,263.5,134.7
2022-10-19 13:00:00+00:00,30430.9,13.42,8.64,148.0,133.35
2022-10-19 14:00:00+00:00,30191.0,13.05,8.82,151.1,134.67
2022-10-19 15:00:00+00:00,30046.0,13.18,10.05,152.0,110.91
2022-10-19 16:00:00+00:00,32257.5,13.35,8.63,127.8,128.7
2022-10-19 17:00:00+00:00,34860.4,12.14,8.49,61.0,158.36
2022-10-19 18:00:00+00:00,35816.7,11.13,8.57,0.0,166.32
2022-10-19 19:00:00+00:00,34740.7,10.1,8.53,0.0,157.16
2022-10-19 20:00:00+00:00,32195.4,9.28,8.14,0.0,151.3
2022-10-19 21:00:00+00:00,30942.9,8.08,7.67,0.0,135.66
2022-10-19 22:00:00+00:00,28589.7,7.77,8.83,0.0,122.45
2022-10-19 23:00:00+00:00,28747.7,6.12,8.68,0.0,120.08
2022-10-20 00:00:00+00:00,27713.2,4.47,10.51,0.0,102.01
2022-10-20 01:00:00+00:00,26527.5,3.88,10.74,0.0,92.97
2022-10-20 02:00:00+00:00,26457.2,3.56,10.33,0.0,97.27
2022-10-20 03:00:00+00:00,26715.6,2.67,10.6,0.0,112.33
2022-10-20 04:00:00+00:00,27363.8,2.53,10.5,0.0,108.74
2022-10-20 05:00:00+00:00,28136.9,2.71,11.38,0.0,112.58
2022-10-20 06:00:00+00:00,29721.1,3.07,10.24,0.0,125.02
2022-10-20 07:00:00+00:00,33577.0,3.91,8.67,32.6,162.69
2022-10-20 08:00:00+00:00,35178.6,4.36,8.87,108.0,164.44
2022-10-20 09:00:00+00:00,34944.1,6.15,9.43,94.6,161.25
2022-10-20 10:00:00+00:00,34638.5,7.32,9.53,159.4,147.03
2022-10-20 11:00:00+00:00,33376.1,7.64,9.93,242.8,132.78
2022-10-20 12:00:00+00:00,32491.2,8.42,10.2,226.2,115.79
2022-10-20 13:00:00+00:00,31150.2,9.07,8.88,191.4,122.12
2022-10-20 14:00:00+00:00,30573.4,10.18,9.01,171.7,133.76
2022-10-20 15:00:00+00:00,30369.9,9.99,9.94,81.9,121.1
2022-10-20 16:00:00+00:00,32467.7,10.42,9.92,86.6,136.37
2022-10-20 17:00:00+00:00,35549.0,10.21,8.75,39.9,173.05
2022-10-20 18:00:00+00:00,36731.6,10.68,8.4,0.0,181.28
2022-10-20 19:00:00+00:00,35215.5,10.86,8.77,0.0,167.89
2022-10-20 20:00:00+00:00,33274.6,10.26,10.08,0.0,146.61
2022-10-20 21:00:00+00:00,31199.3,9.32,8.4,0.0,153.78
2022-10-20 22:00:00+00:00,29103.0,8.85,8.61,0.0,125.31
2022-10-20 23:00:00+00:00,27470.3,8.01,7.8,0.0,129.68
2022-10-21 00:00:00+00:00,25263.6,8.26,8.16,0.0,108.51
2022-10-21 01:00:00+00:00,24072.9,7.8,8.56,0.0,107.36
2022-10-21 02:00:00+00:00,24192.7,7.22,8.3,0.0,110.34
2022-10-21 03:00:00+00:00,23583.4,6.82,8.73,0.0,99.21
2022-10-21 04:00:00+00:00,23748.3,6.18,9.54,0.0,105.23
2022-10-21 05:00:00+00:00,24827.6,6.82,9.28,0.0,109.5
2022-10-21 06:00:00+00:00,26446.6,6.8,8.12,0.0,115.65
2022-10-21 07:00:00+00:00,29629.6,8.09,9.18,29.0,131.98
2022-10-21 08:00:00+00:00,31952.1,8.03,9.72,101.9,138.16
2022-10-21 09:00:00+00:00,32759.5,8.9,10.02,175.1,143.0
2022-10-21 10:00:00+00:00,32300.7,10.38,9.33,188.1,118.96
2022-10-21 11:00:00+00:00,31818.9,9.8,9.99,111.9,143.31
2022-10-21 12:00:00+00:00,30320.7,11.66,11.43,112.3,100.2
2022-10-21 13:00:00+00:00,30048.3,11.88,11.12,151.7,117.4
2022-10-21 14:00:00+00:00,30003.3,12.26,10.98,121.7,119.92
2022-10-21 15:00:00+00:00,29631.4,12.71,9.95,76.2,120.17
2022-10-21 16:00:00+00:00,30846.2,13.03,9.24,54.8,140.66
2022-10-21 17:00:00+00:00,33490.9,12.87,8.29,40.6,145.0
2022-10-21 18:00:00+00:00,34572.7,12.96,8.33,0.0,158.11
2022-10-21 19:00:00+00:00,33740.8,12.61,7.99,0.0,152.29
2022-10-21 20:00:00+00:00,31838.5,12.88,8.24,0.0,143.52
2022-10-21 21:00:00+00:00,29855.3,12.34,7.48,0.0,152.65
2022-10-21 22:00:00+00:00,27766.1,12.65,7.32,0.0,142.87
2022-10-21 23:00:00+00:00,25802.5,12.34,6.56,0.0,121.99
2022-10-22 00:00:00+00:00,22948.5,10.36,6.73,0.0,106.71
2022-10-22 01:00:00+00:00,21728.3,11.35,5.47,0.0,123.44
2022-10-22 02:00:00+00:00,21761.7,10.57,5.66,0.0,99.34
2022-10-22 03:00:00+00:00,21487.6,11.23,5.51,0.0,95.92
2022-10-22 04:00:00+00:00,21500.2,11.2,5.73,0.0,110.67
2022-10-22 05:00:00+00:00,22273.4,11.99,4.5,0.0,107.56
2022-10-22 06:00:00+00:00,24187.1,11.89,5.14,0.0,111.17
2022-10-22 07:00:00+00:00,27239.3,12.74,4.99,57.2,144.47
2022-10-22 08:00:00+00:00,28509.4,13.16,5.26,54.5,155.69
2022-10-22 09:00:00+00:00,27580.0,14.74,3.89,110.8,134.99
2022-10-22 10:00:00+00:00,27438.3,15.61,3.07,161.4,139.49
2022-10-22 11:00:00+00:00,26917.2,16.73,2.96,130.8,148.35
2022-10-22 12:00:00+00:00,25607.4,15.87,4.24,162.6,114.83
2022-10-22 13:00:00+00:00,25159.5,16.16,4.79,190.3,124.12
2022-10-22 14:00:00+00:00,25591.4,16.57,5.0,160.4,132.82
2022-10-22 15:00:00+00:00,26311.0,16.67,4.38,164.2,113.4
2022-10-22 16:00:00+00:00,28445.8,17.01,3.65,70.6,135.83
2022-10-22 17:00:00+00:00,31569.9,16.34,4.03,62.5,150.36
2022-10-22 18:00:00+00:00,32147.1,15.76,4.73,0.0,165.49
2022-10-22 19:00:00+00:00,30134.0,15.71,5.0,0.0,144.51
2022-10-22 20:00:00+00:00,28942.4,13.47,6.44,0.0,153.02
2022-10-22 21:00:00+00:00,27243.4,12.94,5.94,0.0,125.06
2022-10-22 22:00:00+00:00,24687.2,11.85,6.13,0.0,114.24
2022-10-22 23:00:00+00:00,23443.9,10.48,4.85,0.0,121.34
2022-10-23 00:00:00+00:00,22836.2,9.84,5.12,0.0,104.36
2022-10-23 01:00:00+00:00,21731.4,10.01,6.36,0.0,99.33
2022-10-23 02:00:00+00:00,21383.2,10.22,5.58,0.0,107.84
2022-10-23 03:00:00+00:00,20834.9,9.92,6.31,0.0,125.11
2022-10-23 04:00:00+00:00,20313.3,10.43,7.47,0.0,88.51
2022-10-23 05:00:00+00:00,20975.8,11.12,6.91,0.0,75.91
2022-10-23 06:00:00+00:00,23848.2,11.41,7.28,0.0,113.85
2022-10-23 07:00:00+00:00,27362.6,11.48,8.5,53.1,120.68
2022-10-23 08:00:00+00:00,28969.1,11.7,8.61,95.1,128.64
2022-10-23 09:00:00+00:00,29791.6,12.88,9.14,84.9,125.43
2022-10-23 10:00:00+00:00,29331.8,13.51,7.65,98.9,139.48
2022-10-23 11:00:00+00:00,28705.4,13.5,8.08,183.2,116.0
2022-10-23 12:00:00+00:00,27917.2,13.02,8.43,117.3,119.68
2022-10-23 13:00:00+00:00,27032.4,13.94,7.32,185.7,114.39
2022-10-23 14:00:00+00:00,27332.6,13.84,6.55,214.7,117.27
2022-10-23 15:00:00+00:00,28084.3,14.08,7.05,83.1,124.25
2022-10-23 16:00:00+00:00,30009.5,14.66,6.81,84.9,151.39
2022-10-23 17:00:00+00:00,32873.1,13.5,7.69,61.3,168.12
2022-10-23 18:00:00+00:00,34495.7,12.94,7.9,0.0,186.69
2022-10-23 19:00:00+00:00,32544.4,12.16,7.9,0.0,156.94
2022-10-23 20:00:00+00:00,31023.2,11.61,7.72,0.0,149.75
2022-10-23 21:00:00+00:00,28847.2,11.53,7.91,0.0,136.25
2022-10-23 22:00:00+00:00,26954.7,9.88,8.49,0.0,110.95
2022-10-23 23:00:00+00:00,24487.7,9.45,8.84,0.0,111.04
2022-10-24 00:00:00+00:00,25692.0,9.25,8.41,0.0,109.03
2022-10-24 01:00:00+00:00,25213.3,8.59,9.31,0.0,109.88
2022-10-24 02:00:00+00:00,23682.9,8.14,9.71,0.0,81.08
2022-10-24 03:00:00+00:00,23785.3,8.22,9.88,0.0,97.99
2022-10-24 04:00:00+00:00,22955.7,8.46,9.8,0.0,100.58
2022-10-24 05:00:00+00:00,23496.7,9.04,10.05,0.0,83.14
2022-10-24 06:00:00+00:00,25861.8,9.77,8.47,0.0,108.06
2022-10-24 07:00:00+00:00,29832.8,9.71,8.58,51.4,127.27
2022-10-24 08:00:00+00:00,31147.8,10.96,9.79,61.3,127.95
2022-10-24 09:00:00+00:00,31479.8,12.35,9.82,171.4,139.98
2022-10-24 10:00:00+00:00,30769.3,13.13,9.74,146.9,125.72
2022-10-24 11:00:00+00:00,30566.5,12.86,9.14,104.4,120.06
2022-10-24 12:00:00+00:00,30141.0,13.34,9.42,185.9,111.6
2022-10-24 13:00:00+00:00,30145.0,13.86,9.15,138.6,104.21
2022-10-24 14:00:00+00:00,29591.9,13.4,10.06,121.2,109.99
2022-10-24 15:00:00+00:00,29651.5,13.24,9.23,101.4,111.37
2022-10-24 16:00:00+00:00,32366.6,12.25,8.77,81.4,132.04
2022-10-24 17:00:00+00:00,34583.3,12.3,8.21,36.0,159.5
2022-10-24 18:00:00+00:00,35666.7,11.9,9.58,0.0,154.53
2022-10-24 19:00:00+00:00,34957.7,10.27,9.31,0.0,160.97
2022-10-24 20:00:00+00:00,32704.4,9.76,8.76,0.0,155.57
2022-10-24 21:00:00+00:00,29998.9,8.94,7.04,0.0,147.97
2022-10-24 22:00:00+00:00,28452.6,8.48,6.33,0.0,141.69
2022-10-24 23:00:00+00:00,27130.0,7.51,6.77,0.0,103.8
2022-10-25 00:00:00+00:00,25862.2,6.26,7.19,0.0,114.23
2022-10-25 01:00:00+00:00,25508.0,5.34,6.67,0.0,132.41
2022-10-25 02:00:00+00:00,26083.6,4.74,6.22,0.0,146.85
2022-10-25 03:00:00+00:00,26196.7,4.68,7.72,0.0,126.18
2022-10-25 04:00:00+00:00,27124.6,4.9,9.79,0.0,113.05
2022-10-25 05:00:00+00:00,27324.6,5.12,10.55,0.0,101.22
2022-10-25 06:00:00+00:00,29557.9,5.37,11.59,0.0,129.81
2022-10-25 07:00:00+00:00,32378.8,5.82,12.75,28.5,124.38
2022-10-25 08:00:00+00:00,33096.4,8.09,14.19,111.3,113.97
2022-10-25 09:00:00+00:00,33308.0,8.4,13.6,135.3,130.69
2022-10-25 10:00:00+00:00,31735.6,8.86,12.58,143.4,83.83
2022-10-25 11:00:00+00:00,31374.8,11.58,13.73,166.8,103.86
2022-10-25 12:00:00+00:00,30046.9,12.41,12.64,208.6,84.71
2022-10-25 13:00:00+00:00,30163.4,12.01,11.56,105.4,118.98
2022-10-25 14:00:00+00:00,29615.6,12.8,10.54,197.6,125.16
2022-10-25 15:00:00+00:00,30119.2,12.32,10.26,78.6,127.01
2022-10-25 16:00:00+00:00,31695.9,12.75,8.55,80.2,160.36
2022-10-25 17:00:00+00:00,34403.4,12.29,7.35,33.7,168.8
2022-10-25 18:00:00+00:00,35900.7,11.52,6.85,0.0,195.27
2022-10-25 19:00:00+00:00,34661.3,11.84,5.92,0.0,162.49
2022-10-25 20:00:00+00:00,32547.5,11.41,6.8,0.0,163.02
2022-10-25 21:00:00+00:00,29914.2,11.16,6.82,0.0,131.78
2022-10-25 22:00:00+00:00,27219.7,10.58,7.28,0.0,130.19
2022-10-25 23:00:00+00:00,26436.8,9.51,7.63,0.0,116.55
2022-10-26 00:00:00+00:00,25310.0,9.05,7.44,0.0,112.04
2022-10-26 01:00:00+00:00,23625.0,9.22,8.19,0.0,97.7
2022-10-26 02:00:00+00:00,22936.3,8.91,8.48,0.0,104.6
2022-10-26 03:00:00+00:00,22425.5,9.79,8.16,0.0,94.7
2022-10-26 04:00:00+00:00,22104.9,10.28,6.78,0.0,100.14
2022-10-26 05:00:00+00:00,23409.8,10.57,7.2,0.0,103.98
2022-10-26 06:00:00+00:00,26373.2,11.06,6.21,0.0,134.15
2022-10-26 07:00:00+00:00,29140.5,11.63,6.54,52.9,135.73
2022-10-26 08:00:00+00:00,30246.4,11.46,6.63,67.3,132.01
2022-10-26 09:00:00+00:00,31194.4,12.08,5.58,123.3,159.95
2022-10-26 10:00:00+00:00,31462.4,12.88,5.86,177.7,142.14
2022-10-26 11:00:00+00:00,31505.1,13.25,6.06,93.8,154.51
2022-10-26 12:00:00+00:00,30817.3,13.98,6.26,140.0,150.8
2022-10-26 13:00:00+00:00,31002.5,14.38,6.41,130.8,133.42
2022-10-26 14:00:00+00:00,30494.7,15.04,5.93,168.0,132.8
2022-10-26 15:00:00+00:00,31832.4,15.44,6.45,131.5,134.51
2022-10-26 16:00:00+00:00,33725.5,15.32,5.94,104.2,161.4
2022-10-26 17:00:00+00:00,36477.4,14.09,5.15,43.9,200.56
2022-10-26 18:00:00+00:00,36367.9,14.6,5.77,0.0,188.87
2022-10-26 19:00:00+00:00,34381.8,13.78,6.56,0.0,187.04
2022-10-26 20:00:00+00:00,32456.7,12.9,7.06,0.0,161.92
2022-10-26 21:00:00+00:00,30502.9,11.81,6.9,0.0,142.12
2022-10-26 22:00:00+00:00,28176.9,10.64,5.38,0.0,135.19
2022-10-26 23:00:00+00:00,26220.1,10.76,6.62,0.0,139.38
2022-10-27 00:00:00+00:00,24913.3,10.73,5.11,0.0,293.64
2022-10-27 01:00:00+00:00,23548.0,10.39,5.67,0.0,110.87
2022-10-27 02:00:00+00:00,23485.6,9.89,7.38,0.0,104.37
2022-10-27 03:00:00+00:00,22776.7,10.03,7.48,0.0,93.77
2022-10-27 04:00:00+00:00,23107.1,10.04,7.68,0.0,73.84
2022-10-27 05:00:00+00:00,23787.7,10.09,7.95,0.0,102.61
2022-10-27 06:00:00+00:00,26169.2,10.64,8.05,0.0,102.99
2022-10-27 07:00:00+00:00,29281.5,10.87,9.84,41.8,117.83
2022-10-27 08:00:00+00:00,30429.3,11.63,9.04,104.3,115.54
2022-10-27 09:00:00+00:00,30905.5,12.41,8.18,135.5,131.52
2022-10-27 10:00:00+00:00,30580.5,13.43,7.86,140.9,122.77
2022-10-27 11:00:00+00:00,30081.1,13.66,9.18,91.9,126.82
2022-10-27 12:00:00+00:00,29338.7,14.6,8.62,224.4,122.09
2022-10-27 13:00:00+00:00,29145.3,14.41,8.88,215.2,116.39
2022-10-27 14:00:00+00:00,28979.6,14.27,9.62,140.1,98.91
2022-10-27 15:00:00+00:00,29876.1,13.97,10.1,97.6,102.84
2022-10-27 16:00:00+00:00,31475.9,13.15,10.74,53.1,115.99
2022-10-27 17:00:00+00:00,33750.9,13.4,11.66,25.5,149.71
2022-10-27 18:00:00+00:00,34865.4,12.27,11.67,0.0,169.81
2022-10-27 19:00:00+00:00,33912.3,11.18,11.08,0.0,138.66
2022-10-27 20:00:00+00:00,32014.5,11.18,10.99,0.0,124.23
2022-10-27 21:00:00+00:00,29868.4,10.0,10.53,0.0,137.95
2022-10-27 22:00:00+00:00,28227.9,9.07,12.32,0.0,100.35
2022-10-27 23:00:00+00:00,27978.8,7.7,11.64,0.0,105.92
2022-10-28 00:00:00+00:00,26811.7,7.42,11.78,0.0,100.53
